19:12:47.472 | I | BuildSamples         | > "C:\Program Files\dotnet\dotnet.exe" build C:\Code\Skymly\DesignPatterns\samples\Factory.Sample\Factory.Sample.csproj --configuration Release --no-restore
19:12:47.472 | V | BuildSamples         | @ C:\Code\Skymly\DesignPatterns
19:12:49.503 | D | BuildSamples         |   DesignPatterns -> C:\Code\Skymly\DesignPatterns\DesignPatterns\bin\Release\net8.0\DesignPatterns.dll
19:12:49.628 | D | BuildSamples         |   Factory.Sample -> C:\Code\Skymly\DesignPatterns\samples\Factory.Sample\bin\Release\net8.0\Factory.Sample.dll
19:12:49.643 | D | BuildSamples         | 
19:12:49.643 | D | BuildSamples         | 已成功生成。
19:12:49.643 | D | BuildSamples         |     0 个警告
19:12:49.643 | D | BuildSamples         |     0 个错误
19:12:49.643 | D | BuildSamples         | 
19:12:49.643 | D | BuildSamples         | 已用时间 00:00:02.00
19:12:49.707 | I | BuildSamples         | > "C:\Program Files\dotnet\dotnet.exe" build C:\Code\Skymly\DesignPatterns\samples\GenerateSingleton.Sample\GenerateSingleton.Sample.csproj --configuration Release --no-restore
19:12:49.707 | V | BuildSamples         | @ C:\Code\Skymly\DesignPatterns
19:12:52.885 | D | BuildSamples         |   DesignPatterns -> C:\Code\Skymly\DesignPatterns\DesignPatterns\bin\Release\net8.0\DesignPatterns.dll
19:12:52.947 | D | BuildSamples         |   DesignPatterns.Diagnostics -> C:\Code\Skymly\DesignPatterns\DesignPatterns.Diagnostics\bin\Release\netstandard2.0\DesignPatterns.Diagnostics.dll
19:12:52.991 | D | BuildSamples         |   DesignPatterns.SourceGenerators -> C:\Code\Skymly\DesignPatterns\DesignPatterns.SourceGenerators\bin\Release\netstandard2.0\DesignPatterns.SourceGenerators.dll
19:12:53.127 | D | BuildSamples         |   GenerateSingleton.Sample -> C:\Code\Skymly\DesignPatterns\samples\GenerateSingleton.Sample\bin\Release\net8.0\GenerateSingleton.Sample.dll
19:12:53.144 | D | BuildSamples         | 
19:12:53.144 | D | BuildSamples         | 已成功生成。
19:12:53.144 | D | BuildSamples         |     0 个警告
19:12:53.144 | D | BuildSamples         |     0 个错误
19:12:53.144 | D | BuildSamples         | 
19:12:53.145 | D | BuildSamples         | 已用时间 00:00:03.27
19:12:53.209 | I | BuildSamples         | > "C:\Program Files\dotnet\dotnet.exe" build C:\Code\Skymly\DesignPatterns\samples\RegisterFactory.Sample\RegisterFactory.Sample.csproj --configuration Release --no-restore
19:12:53.209 | V | BuildSamples         | @ C:\Code\Skymly\DesignPatterns
19:12:56.555 | D | BuildSamples         |   DesignPatterns -> C:\Code\Skymly\DesignPatterns\DesignPatterns\bin\Release\net8.0\DesignPatterns.dll
19:12:56.618 | D | BuildSamples         |   DesignPatterns.Diagnostics -> C:\Code\Skymly\DesignPatterns\DesignPatterns.Diagnostics\bin\Release\netstandard2.0\DesignPatterns.Diagnostics.dll
19:12:56.663 | D | BuildSamples         |   DesignPatterns.SourceGenerators -> C:\Code\Skymly\DesignPatterns\DesignPatterns.SourceGenerators\bin\Release\netstandard2.0\DesignPatterns.SourceGenerators.dll
19:12:56.797 | D | BuildSamples         |   RegisterFactory.Sample -> C:\Code\Skymly\DesignPatterns\samples\RegisterFactory.Sample\bin\Release\net8.0\RegisterFactory.Sample.dll
19:12:56.814 | D | BuildSamples         | 
19:12:56.814 | D | BuildSamples         | 已成功生成。
19:12:56.814 | D | BuildSamples         |     0 个警告
19:12:56.814 | D | BuildSamples         |     0 个错误
19:12:56.814 | D | BuildSamples         | 
19:12:56.814 | D | BuildSamples         | 已用时间 00:00:03.43
19:12:56.879 | I | BuildSamples         | > "C:\Program Files\dotnet\dotnet.exe" build C:\Code\Skymly\DesignPatterns\samples\Strategy.Sample\Strategy.Sample.csproj --configuration Release --no-restore
19:12:56.879 | V | BuildSamples         | @ C:\Code\Skymly\DesignPatterns
19:13:00.275 | D | BuildSamples         |   DesignPatterns -> C:\Code\Skymly\DesignPatterns\DesignPatterns\bin\Release\net8.0\DesignPatterns.dll
19:13:00.336 | D | BuildSamples         |   DesignPatterns.Diagnostics -> C:\Code\Skymly\DesignPatterns\DesignPatterns.Diagnostics\bin\Release\netstandard2.0\DesignPatterns.Diagnostics.dll
19:13:00.380 | D | BuildSamples         |   DesignPatterns.SourceGenerators -> C:\Code\Skymly\DesignPatterns\DesignPatterns.SourceGenerators\bin\Release\netstandard2.0\DesignPatterns.SourceGenerators.dll
